,bath,bed,isVavcantLand,price,sqft,zpid,address
84,3.0,4.0,False,12500000.0,2640.0,48962583,7151-86th-Ave-SE-Mercer-Island-WA-98040
85,3.0,4.0,False,12500000.0,2400.0,48920794,2436-62nd-Ave-SE-Mercer-Island-WA-98040
86,3.5,4.0,False,19000000.0,3200.0,49003230,8945-SE-56th-St-Mercer-Island-WA-98040
88,2.5,4.0,False,10200000.0,2020.0,48657191,4632-86th-Ave-SE-Mercer-Island-WA-98040
89,4.0,5.0,False,20000000.0,4500.0,48767927,6238-E-Mercer-Way-Mercer-Island-WA-98040
90,4.0,4.0,False,39900000.0,4240.0,48687560,8431-85th-Ave-SE-Mercer-Island-WA-98040
91,1.0,2.0,False,20000000.0,1260.0,48962871,2500-81st-Ave-SE-APT-345-Mercer-Island-WA-98040
93,1.75,3.0,False,707000.0,1370.0,48799431,6024-SE-22nd-St-Mercer-Island-WA-98040
94,4.0,4.0,False,12000000.0,5230.0,48922369,9411-SE-33rd-St-Mercer-Island-WA-98040
95,3.0,5.0,False,16500000.0,3270.0,49069319,4056-89th-Ave-SE-Mercer-Island-WA-98040
