,bath,bed,isVavcantLand,price,sqft,zpid,address
125,2.5,3.0,False,460000,1420.0,48853680,11055-116TH-Ave-NE-Kirkland-WA-98033
126,2.75,5.0,False,584000,2500.0,48901982,523-13th-Ave-W-Kirkland-WA-98033
127,4.0,4.0,False,20900000,4400.0,2101299247,810-19th-Lane-W-Kirkland-WA-98033
128,2.25,4.0,False,13000000,1960.0,68478127,11229-NE-128th-St-APT-H302-Kirkland-WA-98034
129,2.0,2.0,False,255000,908.0,48928524,11104-NE-68th-St-APT-104-Kirkland-WA-98033
131,2.75,3.0,False,958000,3090.0,48708980,12805-95th-Ave-NE-Kirkland-WA-98034
132,1.75,4.0,False,525000,1740.0,48901922,514-10th-Ave-W-Kirkland-WA-98033
133,2.5,5.0,False,12500000,2430.0,48901785,121-5th-Ave-W-Kirkland-WA-98033
134,1.0,3.0,False,850000,1140.0,2119247422,Undisclosed-Kirkland-WA-98033
135,,4.0,True,13000000,3420.0,123144138,12423-NE-80th-St-Kirkland-WA-98033
136,3.5,5.0,False,890000,3272.0,2101318015,11424-NE-86th-St-Kirkland-WA-98033
137,3.0,3.0,False,600000,1821.0,48857449,14801-119th-Ave-NE-Kirkland-WA-98034
138,3.0,4.0,False,480000,2270.0,48736505,12709-NE-116th-St-APT-C103-Kirkland-WA-98034
139,1.0,1.0,False,175000,732.0,2105323185,14507-127th-Ave-NE-Kirkland-WA-98034
140,1.0,2.0,False,102000,924.0,48843459,10725-NE-114th-Pl-Kirkland-WA-98033
141,4.0,4.0,False,10900000,2500.0,48891314,12412-109th-Ct-NE-APT-C303-Kirkland-WA-98034
142,1.0,1.0,False,175000,656.0,119638341,13620-NE-132nd-Pl-Kirkland-WA-98034
143,2.75,4.0,False,750000,2569.0,48994005,8007-NE-126th-St-Kirkland-WA-98034
144,2.0,2.0,False,300000,1315.0,48754397,11412-113th-Pl-NE-Kirkland-WA-98033
145,2.25,3.0,False,528000,1620.0,2101349959,12603-95th-Place-Ne-Kirkland-WA-98034
147,,,False,449000,,89710573,8822-NE-118th-Pl-Kirkland-WA-98034
148,3.0,3.0,False,899000,2380.0,2101353440,13118-NE-97th-St-Kirkland-WA-98033
150,,,False,463000,,123152136,12435-NE-72nd-St-Kirkland-WA-98033
151,3.0,4.0,False,11300000,3325.0,2101359549,12513-NE-130th-Way-APT-C101-Kirkland-WA-98034
152,1.0,1.0,False,139000,707.0,119637562,13206-106th-Pl-NE-Kirkland-WA-98034
154,2.75,4.0,False,533000,1680.0,2101366320,10022-NE-120th-Ln-Kirkland-WA-98034
155,1.0,2.0,False,207000,1008.0,48729025,12844-NE-84th-St-Kirkland-WA-98033
156,4.0,5.0,False,875000,2690.0,49006162,6363-Lake-Washington-Blvd-NE-APT-203-Kirkland-WA-98033
157,3.0,2.0,False,17000000,1970.0,48842676,12221-86th-Ave-NE-Kirkland-WA-98034
159,4.5,6.0,False,927000,4600.0,49117143,6401-Lake-Washington-Blvd-NE-APT-302-Kirkland-WA-98033
160,1.0,1.0,False,365000,718.0,2102836856,7509-127th-Pl-NE-Kirkland-WA-98033
161,3.0,4.0,False,10400000,2614.0,68479098,11803-100th-Ave-NE-APT-A203-Kirkland-WA-98034
162,1.5,2.0,False,259000,859.0,48716089,140-18th-Ave-Kirkland-WA-98033
163,1.5,4.0,False,19000000,1370.0,48667681,11235-80th-Ave-NE-Kirkland-WA-98034
164,2.75,4.0,False,565000,2210.0,48809418,12817-NE-139th-Ct-Kirkland-WA-98034
165,3.0,5.0,False,560000,2170.0,84762187,9410-117th-Ave-NE-Kirkland-WA-98033
166,2.5,4.0,False,900000,3170.0,72498004,220-1st-St-APT-504-Kirkland-WA-98033
167,2.0,2.0,False,758000,1356.0,2124822362,12603-100th-Ln-NE-APT-K252-Kirkland-WA-98034
168,,,False,399000,,121994410,9123-NE-Juanita-Dr-UNIT-409-Kirkland-WA-98034
169,2.5,2.0,False,930000,1639.0,48902649,12833-NE-90th-St-Kirkland-WA-98033
170,2.0,4.0,False,13900000,2660.0,49131847,6336-NE-138th-Pl-Kirkland-WA-98034
171,3.0,3.0,False,12500000,3580.0,2101412789,11103-NE-124th-Ln-E119-Kirkland-WA-98034
172,1.0,2.0,False,214000,915.0,49136862,11232-NE-141st-Pl-Kirkland-WA-98034
173,2.25,3.0,False,525000,1890.0,68479094,11801-100th-Ave-NE-APT-A102-Kirkland-WA-98034
174,2.0,2.0,False,250000,859.0,48891786,10153-NE-112th-Pl-Kirkland-WA-98033
175,3.0,4.0,False,770000,3640.0,63335469,9920-NE-119th-St-Kirkland-WA-98034
176,1.75,2.0,False,295000,1208.0,48785736,9920-NE-119th-St-APT-306-Kirkland-WA-98034
178,1.0,4.0,False,402000,1370.0,49104910,13427-NE-137th-Pl-Kirkland-WA-98034
179,3.0,4.0,False,460000,1850.0,48925432,6519-102nd-Pl-NE-Kirkland-WA-98033
180,3.0,4.0,False,16000000,3350.0,48891189,9201-NE-Juanita-Dr-APT-201-Kirkland-WA-98034
181,1.75,2.0,False,690000,1800.0,121902967,14423-131st-Pl-NE-Kirkland-WA-98034
182,4.1,5.0,False,10500000,3995.0,48780067,14419-131st-Pl-NE-Kirkland-WA-98034
183,4.1,5.0,False,10700000,4088.0,48842667,12814-94th-Ave-NE-Kirkland-WA-98034
184,,0.0,True,17000000,1740.0,48808278,12362-76th-Ct-NE-Kirkland-WA-98034
185,3.0,4.0,False,615000,2250.0,48902028,526-14th-Ave-W-Kirkland-WA-98033
186,5.0,6.0,False,24900000,5550.0,48843758,13145-113th-Pl-NE-14-Kirkland-WA-98034
187,2.5,2.0,False,318000,1220.0,2101457916,8362-NE-140th-St-Kirkland-WA-98034
188,2.5,3.0,False,430000,1797.0,122183898,13644-NE-129th-St-Kirkland-WA-98034
189,4.0,5.0,False,902000,3507.0,122184434,13645-NE-129th-St-Kirkland-WA-98034
190,4.0,4.0,False,,3229.0,2114680652,12020-100th-Ave-NE-APT-M301-Kirkland-WA-98034
191,,0.0,False,230000,1040.0,48783050,9926-NE-116th-St-APT-302-Kirkland-WA-98034
192,2.5,3.0,False,599000,1775.0,49096856,12412-NE-108th-Pl-Kirkland-WA-98033
193,3.0,6.0,False,10200000,2880.0,2128261475,8149-NE-117th-Pl-Kirkland-WA-98034
194,3.75,5.0,False,900000,3951.0,48925490,6700-104th-Ave-NE-Kirkland-WA-98033
195,2.0,3.0,False,895000,1670.0,2101471454,7710-127th-Pl-NE-Kirkland-WA-98033
196,2.1,5.0,False,998000,3235.0,2101471601,13145-113th-Pl-NE-Kirkland-WA-98034
197,3.0,2.0,False,318000,,49036859,12424-103rd-Ave-NE-Kirkland-WA-98034
198,2.0,4.0,False,485000,2100.0,48842671,11611-91st-Pl-NE-Kirkland-WA-98034
199,2.0,3.0,False,450000,1050.0,48901876,234-8th-Ave-W-Kirkland-WA-98033
200,1.1,3.0,False,969000,1420.0,48972146,9276-NE-125th-Pl-Kirkland-WA-98034
201,3.25,4.0,False,870000,4050.0,48716601,717-20th-Ave-W-Kirkland-WA-98033
202,4.5,5.0,False,20000000,5020.0,49044525,8119-NE-131st-St-Kirkland-WA-98034
203,3.0,4.0,False,495000,2440.0,48736534,12719-NE-116th-St-APT-E204-Kirkland-WA-98034
204,1.0,2.0,False,189000,880.0,48932425,12724-NE-144th-St-APT-E303-Kirkland-WA-98034
205,2.0,2.0,False,195000,953.0,48750831,714-3rd-St-S-Kirkland-WA-98033
206,3.0,3.0,False,11000000,1633.0,61767281,11920-98th-Ave-NE-APT-103-Kirkland-WA-98034
207,1.75,2.0,False,255000,861.0,48999749,10619-NE-107th-Pl-Kirkland-WA-98033
208,3.0,3.0,False,660000,1590.0,119637873,13216-137th-Pl-NE-Kirkland-WA-98034
