,bath,bed,isVavcantLand,price,sqft,zpid,address
35,3.0,4.0,False,789000,2426.0,2101985478,12079-164th-Ct-NE-Redmond-WA-98052
38,4.0,5.0,False,980000,3452.0,2101985479,12089-164th-Ct-NE-Redmond-WA-98052
39,4.0,5.0,False,940000,3112.0,2135956075,24147-NE-112th-Ln-Redmond-WA-98053
40,2.0,3.0,False,350000,1591.0,2103425006,5908-185th-Ct-NE-6104-Redmond-WA-98052
41,2.5,2.0,False,420000,1207.0,58388319,22572-NE-96th-St-Redmond-WA-98053
42,2.5,4.0,False,710000,2740.0,118556956,10801-240th-Ave-NE-Redmond-WA-98053
43,4.0,4.0,False,985000,3651.0,48885882,11258-166th-Ave-NE-Redmond-WA-98052
44,3.0,4.0,False,640000,3467.0,48657701,16701-NE-92nd-St-Redmond-WA-98052
45,2.0,3.0,False,,1170.0,49020043,9001-171st-Ave-NE-Redmond-WA-98052
46,2.5,4.0,False,615000,2370.0,48702042,2409-179th-Ave-NE-Redmond-WA-98052
47,2.5,5.0,False,790000,2780.0,49020195,10108-161st-Ave-NE-Redmond-WA-98052
49,,,False,,,63563230,24043-NE-Adair-Rd-Redmond-WA-98053
51,,,False,,,49033848,9114-159th-Pl-NE-403-Redmond-WA-98052
52,2.5,2.0,False,435000,1325.0,2101149377,16910-NE-84th-Ct-LOT9-Redmond-WA-98052
53,4.0,4.0,False,965000,3596.0,2101150053,8455-169th-Pl-NE-102-Redmond-WA-98052
54,4.0,4.0,False,780000,2618.0,61765947,22651-NE-Alder-Crest-Dr-UNIT-101-Redmond-WA-98053
55,1.75,2.0,False,396000,1389.0,2101151298,15821-NE-Leary-Way-Redmond-WA-98052
56,1.0,1.0,False,225000,866.0,2101152227,7435-139th-Ave-NE-Lake-Stevens-WA-98258
57,1.75,3.0,False,450000,2573.0,48649743,11020-169th-Pl-NE-Redmond-WA-98052
58,3.75,5.0,False,10500000,4000.0,2101158495,15821-NE-Leary-Way-APT-C215-Redmond-WA-98052
59,1.0,1.0,False,225000,866.0,48878888,6744-218th-Ave-NE-Redmond-WA-98053
60,3.0,3.0,False,10200000,3040.0,48876793,9505-163rd-Pl-NE-Redmond-WA-98052
61,3.0,5.0,False,625000,2620.0,82364683,9805-Avondale-Rd-NE-APT-X161-Redmond-WA-98052
62,1.0,2.0,False,239000,823.0,2120666906,17464-NE-38th-St-APT-B202-Redmond-WA-98052
63,1.75,2.0,False,300000,1100.0,48733494,16742-NE-41st-St-Redmond-WA-98052
64,3.0,3.0,False,750000,2600.0,48757566,16424-NE-44th-Way-Redmond-WA-98052
65,3.5,4.0,False,925000,3420.0,48724460,22807-NE-51st-St-Redmond-WA-98053
66,4.0,3.0,False,680000,2330.0,80113880,13109-Adair-Creek-Way-NE-Redmond-WA-98053
67,2.0,2.0,False,699000,1870.0,48707670,6890-156th-Pl-NE-Redmond-WA-98052
68,5.5,5.0,False,25000000,8928.0,48775243,29224-NE-Tolt-Hill-Rd-Carnation-WA-98014
69,1.75,3.0,False,485000,2220.0,48768340,3015-W-Lake-Sammamish-Pkwy-NE-Redmond-WA-98052
70,3.0,3.0,False,898000,2255.0,2137317517,5715-251st-Ct-NE-Redmond-WA-98053
71,4.0,4.0,False,16300000,4380.0,61089640,12514-232nd-Way-NE-Redmond-WA-98053
72,3.0,3.0,False,13500000,3350.0,48739715,3012-173rd-Ct-NE-Redmond-WA-98052
73,2.5,4.0,False,830000,3290.0,48681448,7930-170th-Pl-NE-Redmond-WA-98052
74,,0.0,False,28200000,12270.0,2101198686,7930-7976-170th-Pl-NE-1-12-Redmond-WA-98052
75,,0.0,False,28200000,19938.0,48722967,27318-NE-Union-Hill-Rd-Redmond-WA-98053
76,2.0,2.0,False,,1990.0,2101209124,4120-236th-Avenue-Ne-Redmond-WA-98053
77,4.5,7.0,False,699000,4350.0,2101210964,15791-NE-114th-Way-Redmond-WA-98052
78,3.0,3.0,False,647000,1873.0,2101210970,15795-NE-114th-Way-Redmond-WA-98052
79,3.0,3.0,False,610000,1648.0,48649589,17727-NE-104th-Way-Redmond-WA-98052
80,3.0,4.0,False,800000,2395.0,2101220445,6809-141st-Ct-NE-Redmond-WA-98052
81,4.0,4.0,False,10200000,3136.0,48762488,5318-159th-Pl-NE-Redmond-WA-98052
82,1.5,3.0,False,550000,1560.0,48961301,5906-158th-Way-NE-Redmond-WA-98052
83,2.0,2.0,False,468000,1840.0,2109686720,6528-224th-Ave-NE-Redmond-WA-98053
84,4.0,4.0,False,15000000,4583.0,60972856,9642-222nd-Ct-NE-Redmond-WA-98053
85,5.0,4.0,False,985000,3990.0,48796253,20932-NE-77th-St-Redmond-WA-98053
86,2.0,4.0,False,541000,1776.0,2101255437,6702-139th-Ave-NE-APT-756-Redmond-WA-98052
87,1.0,1.0,False,170000,777.0,96664266,12455-240th-Pl-NE-Redmond-WA-98053
88,2.0,2.0,False,490000,1440.0,2101259060,5957-185th-Ct-NE-6-106-Redmond-WA-98052
89,3.0,2.0,False,420000,1207.0,48696373,21212-NE-Union-Hill-Rd-Redmond-WA-98053
93,2.5,4.0,False,918000,3530.0,48878935,6011-224th-Ave-NE-Redmond-WA-98053
94,2.5,4.0,False,12500000,4210.0,49088921,18312-NE-20th-St-Redmond-WA-98052
95,2.5,4.0,False,800000,2970.0,49077747,7112-134th-Ave-NE-Redmond-WA-98052
96,2.25,2.0,False,435000,1368.0,49083884,16918-NE-131st-Pl-Redmond-WA-98052
97,2.5,4.0,False,669000,2400.0,49020788,15806-NE-111th-St-Redmond-WA-98052
98,2.0,4.0,False,555000,1840.0,68481245,23762-NE-134th-Pl-Redmond-WA-98053
99,2.5,2.0,False,489000,1900.0,48807732,12722-167th-Pl-NE-Redmond-WA-98052
100,3.5,3.0,False,749000,3500.0,2101295147,16957-NE-123rd-St-Redmond-WA-98052
101,3.0,4.0,False,871000,2776.0,48880665,17464-NE-38th-St-APT-B302-Redmond-WA-98052
102,1.0,2.0,False,294000,1170.0,48769822,9470-Redmond-Woodinville-Rd-NE-APT-C117-Redmond-WA-98052
103,1.0,2.0,False,195000,950.0,89208441,16763-NE-86th-Ct-Redmond-WA-98052
104,3.5,6.0,False,12000000,4420.0,2101328787,6741-137th-Place-Ne-460-Redmond-WA-98052
105,1.0,1.0,False,129000,500.0,2101331930,6049-139th-Ave-Ne-146-Redmond-WA-98052
106,1.5,2.0,False,255000,1060.0,49033813,9002-159th-Pl-NE-704-Redmond-WA-98052
107,2.5,3.0,False,429000,1572.0,2101346569,5908-185th-Ct-NE-6102-Redmond-WA-98052
108,2.5,2.0,False,425000,1207.0,2101347640,6479-137th-Ave-Ne-359-Redmond-WA-98052
109,1.0,1.0,False,170000,771.0,48762013,4323-279th-Ave-NE-Redmond-WA-98053
110,3.0,3.0,False,650000,2770.0,49077838,10426-206th-Ave-NE-Redmond-WA-98053
111,4.0,4.0,False,10200000,4070.0,89208351,15160-NE-81st-Way-UNIT-103-Redmond-WA-98052
112,1.75,2.0,False,440000,1191.0,48952401,7250-Old-Redmond-Rd-APT-H128-Redmond-WA-98052
113,2.0,2.0,False,465000,1895.0,88874645,9115-177th-Pl-NE-Redmond-WA-98052
115,,,True,405000,,119637573,11727-170th-Ct-NE-Redmond-WA-98052
117,,,False,508000,,2101739032,16930-NE-84th-Ct-Redmond-WA-98052
118,3.5,4.0,False,966000,3596.0,48847796,17410-NE-36th-St-Redmond-WA-98052
119,3.0,4.0,False,550000,1810.0,96660406,9202-133rd-Ct-NE-Redmond-WA-98052
120,2.5,4.0,False,520000,2150.0,2101391744,7323-Old-Redmond-Rd-APT-10-D-Redmond-WA-98052
121,2.75,2.0,False,535000,1996.0,49111164,17104-NE-45th-St-APT-8-Redmond-WA-98052
122,2.0,2.0,False,248000,974.0,48827504,18407-NE-27th-Way-Redmond-WA-98052
123,1.0,2.0,False,450000,1310.0,48905499,7481-Old-Redmond-Rd-421-Redmond-WA-98052
124,1.5,2.0,False,290000,1015.0,2101400405,4901-Ames-Lake-Carnation-Rd-NE-Carnation-WA-98014
125,,,True,230000,,48676307,16680-NE-88th-St-Redmond-WA-98052
126,1.5,3.0,False,630000,2060.0,84759499,11036-236th-Pl-NE-Redmond-WA-98053
127,3.0,4.0,False,465000,1844.0,48735782,14608-NE-80th-Pl-C36-Redmond-WA-98052
128,2.0,3.0,False,339000,1413.0,48735648,8012-145th-Ave-NE-D2-Redmond-WA-98052
